,problem,structure,n_variables,repetition
5022,setPack,steps,97,3.0
5023,setPack,disjoint_rows,97,3.0
5024,setPack,almost_diagonal,97,3.0
5025,setPack,random,97,3.0
5026,setPack,steps,97,4.0
5027,setPack,disjoint_rows,97,4.0
5028,setPack,almost_diagonal,97,4.0
5029,setPack,random,97,4.0
5030,FeatSelect,gisette_n98_k19,98,190.0
5031,FeatSelect,Bioresponse_n98_k20,98,191.0
5032,FeatSelect,USPS_n98_k21,98,192.0
5033,FeatSelect,isolet_n98_k22,98,193.0
5034,FeatSelect,gisette_n98_k23,98,194.0
5035,NumPart,1 to n,98,0.0
5036,NumPart,uniform,98,0.0
5037,NumPart,geometric,98,0.0
5038,NumPart,poisson,98,0.0
5039,NumPart,1 to n,98,1.0
5040,NumPart,uniform,98,1.0
5041,NumPart,geometric,98,1.0
5042,NumPart,poisson,98,1.0
5043,NumPart,1 to n,98,2.0
5044,NumPart,uniform,98,2.0
5045,NumPart,geometric,98,2.0
5046,NumPart,poisson,98,2.0
5047,NumPart,1 to n,98,3.0
5048,NumPart,uniform,98,3.0
5049,NumPart,geometric,98,3.0
5050,NumPart,poisson,98,3.0
5051,NumPart,1 to n,98,4.0
5052,NumPart,uniform,98,4.0
5053,NumPart,geometric,98,4.0
5054,NumPart,poisson,98,4.0
5055,QKnap,diagonal,98,0.0
5056,QKnap,almost_diagonal,98,0.0
5057,QKnap,enlarged_diagonal,98,0.0
5058,QKnap,random,98,0.0
5059,QKnap,diagonal,98,1.0
5060,QKnap,almost_diagonal,98,1.0
5061,QKnap,enlarged_diagonal,98,1.0
5062,QKnap,random,98,1.0
5063,QKnap,diagonal,98,2.0
5064,QKnap,almost_diagonal,98,2.0
5065,QKnap,enlarged_diagonal,98,2.0
5066,QKnap,random,98,2.0
5067,QKnap,diagonal,98,3.0
5068,QKnap,almost_diagonal,98,3.0
5069,QKnap,enlarged_diagonal,98,3.0
5070,QKnap,random,98,3.0
5071,QKnap,diagonal,98,4.0
5072,QKnap,almost_diagonal,98,4.0
5073,QKnap,enlarged_diagonal,98,4.0
5074,QKnap,random,98,4.0
5075,commDet,star_topology,98,0.0
5076,commDet,2d_grid_topology,98,0.0
5077,commDet,cycle_topology,98,0.0
5078,commDet,random_topology,98,0.0
5079,commDet,star_topology,98,1.0
5080,commDet,2d_grid_topology,98,1.0
5081,commDet,cycle_topology,98,1.0
5082,commDet,random_topology,98,1.0
5083,commDet,star_topology,98,2.0
5084,commDet,2d_grid_topology,98,2.0
5085,commDet,cycle_topology,98,2.0
5086,commDet,random_topology,98,2.0
5087,commDet,star_topology,98,3.0
5088,commDet,2d_grid_topology,98,3.0
5089,commDet,cycle_topology,98,3.0
5090,commDet,random_topology,98,3.0
5091,commDet,star_topology,98,4.0
5092,commDet,2d_grid_topology,98,4.0
5093,commDet,cycle_topology,98,4.0
5094,commDet,random_topology,98,4.0
5095,maxClique,star_topology,98,0.0
5096,maxClique,2d_grid_topology,98,0.0
5097,maxClique,cycle_topology,98,0.0
5098,maxClique,random_topology,98,0.0
5099,maxClique,star_topology,98,1.0
5100,maxClique,2d_grid_topology,98,1.0
5101,maxClique,cycle_topology,98,1.0
5102,maxClique,random_topology,98,1.0
5103,maxClique,star_topology,98,2.0
5104,maxClique,2d_grid_topology,98,2.0
5105,maxClique,cycle_topology,98,2.0
5106,maxClique,random_topology,98,2.0
5107,maxClique,star_topology,98,3.0
5108,maxClique,2d_grid_topology,98,3.0
5109,maxClique,cycle_topology,98,3.0
5110,maxClique,random_topology,98,3.0
5111,maxClique,star_topology,98,4.0
5112,maxClique,2d_grid_topology,98,4.0
5113,maxClique,cycle_topology,98,4.0
5114,maxClique,random_topology,98,4.0
5115,maxCut,star_topology,98,0.0
5116,maxCut,2d_grid_topology,98,0.0
5117,maxCut,cycle_topology,98,0.0
5118,maxCut,random_topology,98,0.0
5119,maxCut,star_topology,98,1.0
5120,maxCut,2d_grid_topology,98,1.0
5121,maxCut,cycle_topology,98,1.0
5122,maxCut,random_topology,98,1.0
5123,maxCut,star_topology,98,2.0
5124,maxCut,2d_grid_topology,98,2.0
5125,maxCut,cycle_topology,98,2.0
5126,maxCut,random_topology,98,2.0
5127,maxCut,star_topology,98,3.0
5128,maxCut,2d_grid_topology,98,3.0
5129,maxCut,cycle_topology,98,3.0
5130,maxCut,random_topology,98,3.0
5131,maxCut,star_topology,98,4.0
5132,maxCut,2d_grid_topology,98,4.0
5133,maxCut,cycle_topology,98,4.0
5134,maxCut,random_topology,98,4.0
5135,mis,star_topology,98,0.0
5136,mis,2d_grid_topology,98,0.0
5137,mis,cycle_topology,98,0.0
5138,mis,random_topology,98,0.0
5139,mis,star_topology,98,1.0
5140,mis,2d_grid_topology,98,1.0
5141,mis,cycle_topology,98,1.0
5142,mis,random_topology,98,1.0
5143,mis,star_topology,98,2.0
5144,mis,2d_grid_topology,98,2.0
5145,mis,cycle_topology,98,2.0
5146,mis,random_topology,98,2.0
5147,mis,star_topology,98,3.0
5148,mis,2d_grid_topology,98,3.0
5149,mis,cycle_topology,98,3.0
5150,mis,random_topology,98,3.0
5151,mis,star_topology,98,4.0
5152,mis,2d_grid_topology,98,4.0
5153,mis,cycle_topology,98,4.0
5154,mis,random_topology,98,4.0
5155,mvc,star_topology,98,0.0
5156,mvc,2d_grid_topology,98,0.0
5157,mvc,cycle_topology,98,0.0
5158,mvc,random_topology,98,0.0
5159,mvc,star_topology,98,1.0
5160,mvc,2d_grid_topology,98,1.0
5161,mvc,cycle_topology,98,1.0
5162,mvc,random_topology,98,1.0
5163,mvc,star_topology,98,2.0
5164,mvc,2d_grid_topology,98,2.0
5165,mvc,cycle_topology,98,2.0
5166,mvc,random_topology,98,2.0
5167,mvc,star_topology,98,3.0
5168,mvc,2d_grid_topology,98,3.0
5169,mvc,cycle_topology,98,3.0
5170,mvc,random_topology,98,3.0
5171,mvc,star_topology,98,4.0
5172,mvc,2d_grid_topology,98,4.0
5173,mvc,cycle_topology,98,4.0
5174,mvc,random_topology,98,4.0
5175,setPack,steps,98,0.0
5176,setPack,disjoint_rows,98,0.0
5177,setPack,almost_diagonal,98,0.0
5178,setPack,random,98,0.0
5179,setPack,steps,98,1.0
5180,setPack,disjoint_rows,98,1.0
5181,setPack,almost_diagonal,98,1.0
5182,setPack,random,98,1.0
5183,setPack,steps,98,2.0
5184,setPack,disjoint_rows,98,2.0
5185,setPack,almost_diagonal,98,2.0
5186,setPack,random,98,2.0
5187,setPack,steps,98,3.0
5188,setPack,disjoint_rows,98,3.0
5189,setPack,almost_diagonal,98,3.0
5190,setPack,random,98,3.0
5191,setPack,steps,98,4.0
5192,setPack,disjoint_rows,98,4.0
5193,setPack,almost_diagonal,98,4.0
5194,setPack,random,98,4.0
5195,FeatSelect,Bioresponse_n99_k19,99,195.0
5196,FeatSelect,USPS_n99_k20,99,196.0
5197,FeatSelect,isolet_n99_k21,99,197.0
5198,FeatSelect,gisette_n99_k22,99,198.0
5199,FeatSelect,Bioresponse_n99_k23,99,199.0
5200,NumPart,1 to n,99,0.0
5201,NumPart,uniform,99,0.0
5202,NumPart,geometric,99,0.0
5203,NumPart,poisson,99,0.0
5204,NumPart,1 to n,99,1.0
5205,NumPart,uniform,99,1.0
5206,NumPart,geometric,99,1.0
5207,NumPart,poisson,99,1.0
5208,NumPart,1 to n,99,2.0
5209,NumPart,uniform,99,2.0
5210,NumPart,geometric,99,2.0
5211,NumPart,poisson,99,2.0
5212,NumPart,1 to n,99,3.0
5213,NumPart,uniform,99,3.0
5214,NumPart,geometric,99,3.0
5215,NumPart,poisson,99,3.0
5216,NumPart,1 to n,99,4.0
5217,NumPart,uniform,99,4.0
5218,NumPart,geometric,99,4.0
5219,NumPart,poisson,99,4.0
5220,QKnap,diagonal,99,0.0
5221,QKnap,almost_diagonal,99,0.0
5222,QKnap,enlarged_diagonal,99,0.0
5223,QKnap,random,99,0.0
5224,QKnap,diagonal,99,1.0
5225,QKnap,almost_diagonal,99,1.0
5226,QKnap,enlarged_diagonal,99,1.0
5227,QKnap,random,99,1.0
5228,QKnap,diagonal,99,2.0
5229,QKnap,almost_diagonal,99,2.0
5230,QKnap,enlarged_diagonal,99,2.0
5231,QKnap,random,99,2.0
5232,QKnap,diagonal,99,3.0
5233,QKnap,almost_diagonal,99,3.0
5234,QKnap,enlarged_diagonal,99,3.0
5235,QKnap,random,99,3.0
5236,QKnap,diagonal,99,4.0
5237,QKnap,almost_diagonal,99,4.0
5238,QKnap,enlarged_diagonal,99,4.0
5239,QKnap,random,99,4.0
5240,commDet,star_topology,99,0.0
5241,commDet,2d_grid_topology,99,0.0
5242,commDet,cycle_topology,99,0.0
5243,commDet,random_topology,99,0.0
5244,commDet,star_topology,99,1.0
5245,commDet,2d_grid_topology,99,1.0
5246,commDet,cycle_topology,99,1.0
5247,commDet,random_topology,99,1.0
5248,commDet,star_topology,99,2.0
5249,commDet,2d_grid_topology,99,2.0
5250,commDet,cycle_topology,99,2.0
5251,commDet,random_topology,99,2.0
5252,commDet,star_topology,99,3.0
5253,commDet,2d_grid_topology,99,3.0
5254,commDet,cycle_topology,99,3.0
5255,commDet,random_topology,99,3.0
5256,commDet,star_topology,99,4.0
5257,commDet,2d_grid_topology,99,4.0
5258,commDet,cycle_topology,99,4.0
5259,commDet,random_topology,99,4.0
5260,maxClique,star_topology,99,0.0
5261,maxClique,2d_grid_topology,99,0.0
5262,maxClique,cycle_topology,99,0.0
5263,maxClique,random_topology,99,0.0
5264,maxClique,star_topology,99,1.0
5265,maxClique,2d_grid_topology,99,1.0
5266,maxClique,cycle_topology,99,1.0
5267,maxClique,random_topology,99,1.0
5268,maxClique,star_topology,99,2.0
5269,maxClique,2d_grid_topology,99,2.0
5270,maxClique,cycle_topology,99,2.0
5271,maxClique,random_topology,99,2.0
5272,maxClique,star_topology,99,3.0
5273,maxClique,2d_grid_topology,99,3.0
5274,maxClique,cycle_topology,99,3.0
5275,maxClique,random_topology,99,3.0
5276,maxClique,star_topology,99,4.0
5277,maxClique,2d_grid_topology,99,4.0
5278,maxClique,cycle_topology,99,4.0
5279,maxClique,random_topology,99,4.0
5280,maxCut,star_topology,99,0.0
5281,maxCut,2d_grid_topology,99,0.0
5282,maxCut,cycle_topology,99,0.0
5283,maxCut,random_topology,99,0.0
5284,maxCut,star_topology,99,1.0
5285,maxCut,2d_grid_topology,99,1.0
5286,maxCut,cycle_topology,99,1.0
5287,maxCut,random_topology,99,1.0
5288,maxCut,star_topology,99,2.0
5289,maxCut,2d_grid_topology,99,2.0
5290,maxCut,cycle_topology,99,2.0
5291,maxCut,random_topology,99,2.0
5292,maxCut,star_topology,99,3.0
5293,maxCut,2d_grid_topology,99,3.0
5294,maxCut,cycle_topology,99,3.0
5295,maxCut,random_topology,99,3.0
5296,maxCut,star_topology,99,4.0
5297,maxCut,2d_grid_topology,99,4.0
5298,maxCut,cycle_topology,99,4.0
5299,maxCut,random_topology,99,4.0
5300,mis,star_topology,99,0.0
5301,mis,2d_grid_topology,99,0.0
5302,mis,cycle_topology,99,0.0
5303,mis,random_topology,99,0.0
5304,mis,star_topology,99,1.0
5305,mis,2d_grid_topology,99,1.0
5306,mis,cycle_topology,99,1.0
5307,mis,random_topology,99,1.0
5308,mis,star_topology,99,2.0
5309,mis,2d_grid_topology,99,2.0
5310,mis,cycle_topology,99,2.0
5311,mis,random_topology,99,2.0
5312,mis,star_topology,99,3.0
5313,mis,2d_grid_topology,99,3.0
5314,mis,cycle_topology,99,3.0
5315,mis,random_topology,99,3.0
5316,mis,star_topology,99,4.0
5317,mis,2d_grid_topology,99,4.0
5318,mis,cycle_topology,99,4.0
5319,mis,random_topology,99,4.0
5320,mvc,star_topology,99,0.0
5321,mvc,2d_grid_topology,99,0.0
5322,mvc,cycle_topology,99,0.0
5323,mvc,random_topology,99,0.0
5324,mvc,star_topology,99,1.0
5325,mvc,2d_grid_topology,99,1.0
5326,mvc,cycle_topology,99,1.0
5327,mvc,random_topology,99,1.0
5328,mvc,star_topology,99,2.0
5329,mvc,2d_grid_topology,99,2.0
5330,mvc,cycle_topology,99,2.0
5331,mvc,random_topology,99,2.0
5332,mvc,star_topology,99,3.0
5333,mvc,2d_grid_topology,99,3.0
5334,mvc,cycle_topology,99,3.0
5335,mvc,random_topology,99,3.0
5336,mvc,star_topology,99,4.0
5337,mvc,2d_grid_topology,99,4.0
5338,mvc,cycle_topology,99,4.0
5339,mvc,random_topology,99,4.0
5340,setPack,steps,99,0.0
5341,setPack,disjoint_rows,99,0.0
5342,setPack,almost_diagonal,99,0.0
5343,setPack,random,99,0.0
5344,setPack,steps,99,1.0
5345,setPack,disjoint_rows,99,1.0
5346,setPack,almost_diagonal,99,1.0
5347,setPack,random,99,1.0
5348,setPack,steps,99,2.0
5349,setPack,disjoint_rows,99,2.0
5350,setPack,almost_diagonal,99,2.0
5351,setPack,random,99,2.0
5352,setPack,steps,99,3.0
5353,setPack,disjoint_rows,99,3.0
5354,setPack,almost_diagonal,99,3.0
5355,setPack,random,99,3.0
5356,setPack,steps,99,4.0
5357,setPack,disjoint_rows,99,4.0
5358,setPack,almost_diagonal,99,4.0
5359,setPack,random,99,4.0
